iterations;delta th;delta th time;delta lr;delta lr time;delta pw;delta pw time;gamma th;gamma th time;gamma pwlr;gamma pwlr time;gamma lrpw;gamma lrpw time;gamma lrlr;gamma lrlr time;vega th;vega th time;vega lr;vega lr time;vega pw;vega pw time
100;0.627409;2e-06;0.617432;3e-06;0.650291;2e-06;0.0094605;1e-06;0.0088787;4e-06;0.00920728;4e-06;0.009537;8e-06;37.842;2e-06;38.148;8e-06;35.5148;4e-06
100;0.627409;3e-06;0.543927;4e-06;0.592908;3e-06;0.0094605;2e-06;0.00830466;3e-06;0.00879447;2e-06;0.00539448;6e-06;37.842;1e-06;21.5779;6e-06;33.2187;3e-06
100;0.627409;3e-06;0.490565;4e-06;0.63143;3e-06;0.0094605;3e-06;0.00770379;3e-06;0.00911244;3e-06;0.00188966;9e-06;37.842;2e-06;7.55864;6e-06;30.8152;4e-06
100;0.627409;3e-06;0.633824;2e-06;0.639087;2e-06;0.0094605;3e-06;0.0100853;3e-06;0.0101379;3e-06;0.00574741;8e-06;37.842;2e-06;22.9896;6e-06;40.341;3e-06
100;0.627409;6e-06;0.886726;3e-06;0.733574;2e-06;0.0094605;3e-06;0.012565;4e-06;0.0110335;2e-06;0.022758;6e-06;37.842;2e-06;91.032;6e-06;50.26;3e-06
100;0.627409;2e-06;0.352199;2e-06;0.489531;2e-06;0.0094605;2e-06;0.00579765;2e-06;0.00717096;2e-06;-0.000438886;6e-06;37.842;1e-06;-1.75554;4e-06;23.1906;2e-06
100;0.627409;2e-06;0.92259;2e-06;0.724678;2e-06;0.0094605;1e-06;0.0140007;2e-06;0.0120216;3e-06;0.0193873;5e-06;37.842;1e-06;77.5491;6e-06;56.0029;2e-06
100;0.627409;1e-06;0.800607;2e-06;0.657657;2e-06;0.0094605;1e-06;0.0115105;3e-06;0.010081;3e-06;0.0182565;5e-06;37.842;1e-06;73.026;6e-06;46.0419;2e-06
100;0.627409;4e-06;0.652732;3e-06;0.709746;3e-06;0.0094605;2e-06;0.00988845;2e-06;0.0104586;3e-06;0.00782953;7e-06;37.842;2e-06;31.3181;7e-06;39.5538;3e-06
100;0.627409;4e-06;0.850909;3e-06;0.747056;2e-06;0.0094605;1e-06;0.012454;3e-06;0.0114155;2e-06;0.017571;5e-06;37.842;2e-06;70.2838;5e-06;49.8161;3e-06
100;0.627409;1e-06;0.613137;3e-06;0.593963;1e-06;0.0094605;0;0.00935263;3e-06;0.00916089;1e-06;0.00889711;4e-06;37.842;2e-06;35.5884;6e-06;37.4105;2e-06
100;0.627409;3e-06;0.591325;2e-06;0.605956;2e-06;0.0094605;3e-06;0.00926836;2e-06;0.00941467;3e-06;0.00653437;7e-06;37.842;2e-06;26.1375;7e-06;37.0734;3e-06
100;0.627409;3e-06;0.697009;3e-06;0.669707;2e-06;0.0094605;3e-06;0.0109066;4e-06;0.0106336;4e-06;0.00767563;9e-06;37.842;2e-06;30.7025;6e-06;43.6265;3e-06
100;0.627409;4e-06;0.33624;3e-06;0.448946;2e-06;0.0094605;1e-06;0.00531778;3e-06;0.00644484;2e-06;0.00134023;6e-06;37.842;1e-06;5.36093;5e-06;21.2711;3e-06
100;0.627409;3e-06;0.452134;4e-06;0.562624;2e-06;0.0094605;3e-06;0.00676995;4e-06;0.00787485;3e-06;0.00404211;6e-06;37.842;2e-06;16.1685;7e-06;27.0798;3e-06
100;0.627409;2e-06;0.493607;2e-06;0.7038;2e-06;0.0094605;1e-06;0.00749077;3e-06;0.00959271;3e-06;0.00179717;7e-06;37.842;1e-06;7.1887;8e-06;29.9631;3e-06
100;0.627409;3e-06;0.50893;4e-06;0.555192;3e-06;0.0094605;2e-06;0.00786513;3e-06;0.00832775;2e-06;0.00578716;6e-06;37.842;1e-06;23.1486;8e-06;31.4605;4e-06
100;0.627409;2e-06;0.54887;3e-06;0.68112;2e-06;0.0094605;1e-06;0.00835294;2e-06;0.00967543;3e-06;0.00419601;1.3e-05;37.842;1e-06;16.7841;7e-06;33.4117;3e-06
100;0.627409;1e-06;0.744618;2e-06;0.551467;3e-06;0.0094605;1e-06;0.0113385;2e-06;0.00940701;2e-06;0.013622;4e-06;37.842;0;54.4881;5e-06;45.3541;3e-06
100;0.627409;2e-06;0.471352;2e-06;0.533815;2e-06;0.0094605;2e-06;0.00708782;3e-06;0.00771246;2e-06;0.00425333;4e-06;37.842;2e-06;17.0133;4e-06;28.3513;2e-06
100;0.627409;1e-06;0.702898;2e-06;0.713602;3e-06;0.0094605;0;0.0104078;2e-06;0.0105148;3e-06;0.0120868;5e-06;37.842;0;48.347;6e-06;41.6311;3e-06
100;0.627409;1e-06;0.321954;1e-06;0.598746;2e-06;0.0094605;1e-06;0.0050161;2e-06;0.00778402;2e-06;-0.00242228;6e-06;37.842;1e-06;-9.68912;5e-06;20.0644;3e-06
100;0.627409;2e-06;0.723584;2e-06;0.633146;1e-06;0.0094605;2e-06;0.0109067;2e-06;0.0100023;2e-06;0.0129646;5e-06;37.842;1e-06;51.8583;4e-06;43.6267;4e-06
100;0.627409;2e-06;0.486402;2e-06;0.630534;1e-06;0.0094605;2e-06;0.00763295;2e-06;0.00907427;1e-06;0.00181052;6e-06;37.842;1e-06;7.24209;5e-06;30.5318;4e-06
100;0.627409;0;0.960621;2e-06;0.711915;3e-06;0.0094605;0;0.01413;2e-06;0.011643;3e-06;0.021993;5e-06;37.842;0;87.972;5e-06;56.5202;3e-06
100;0.627409;1e-06;0.512314;2e-06;0.568614;1e-06;0.0094605;2e-06;0.00743556;2e-06;0.00799857;1e-06;0.00667248;5e-06;37.842;0;26.6899;4e-06;29.7422;4e-06
100;0.627409;1e-06;0.683373;1e-06;0.57107;1e-06;0.0094605;2e-06;0.0103017;2e-06;0.00917869;1e-06;0.0130109;5e-06;37.842;1e-06;52.0436;4e-06;41.2069;3e-06
100;0.627409;2e-06;0.589653;2e-06;0.647223;1e-06;0.0094605;2e-06;0.00910836;2e-06;0.00968405;2e-06;0.0052189;6e-06;37.842;0;20.8756;5e-06;36.4334;3e-06
100;0.627409;0;0.778102;2e-06;0.640245;3e-06;0.0094605;1e-06;0.0105375;2e-06;0.00915896;3e-06;0.0251276;5e-06;37.842;0;100.511;5e-06;42.1501;2e-06
100;0.627409;1e-06;0.671502;3e-06;0.644022;2e-06;0.0094605;0;0.0100396;2e-06;0.00976477;3e-06;0.0126085;4e-06;37.842;0;50.4342;5e-06;40.1583;2e-06
100;0.627409;1e-06;0.686205;2e-06;0.684574;1e-06;0.0094605;2e-06;0.011049;2e-06;0.0110327;2e-06;0.00646472;6e-06;37.842;1e-06;25.8589;6e-06;44.196;3e-06
100;0.627409;1e-06;0.45243;2e-06;0.573095;2e-06;0.0094605;2e-06;0.00730936;1e-06;0.00851602;2e-06;0.00171739;6e-06;37.842;1e-06;6.86955;5e-06;29.2374;3e-06
100;0.627409;2e-06;0.627183;2e-06;0.594621;2e-06;0.0094605;1e-06;0.0100172;2e-06;0.00969156;2e-06;0.00610091;6e-06;37.842;1e-06;24.4036;4e-06;40.0687;3e-06
100;0.627409;2e-06;0.537169;3e-06;0.621473;2e-06;0.0094605;0;0.00860397;3e-06;0.00944701;3e-06;0.00315849;9e-06;37.842;1e-06;12.634;7e-06;34.4159;3e-06
100;0.627409;3e-06;0.632237;3e-06;0.638655;3e-06;0.0094605;2e-06;0.00951957;4e-06;0.00958375;3e-06;0.0103736;8e-06;37.842;1e-06;41.4943;5e-06;38.0783;2e-06
100;0.627409;2e-06;0.748925;4e-06;0.614645;3e-06;0.0094605;2e-06;0.0112302;4e-06;0.00988744;2e-06;0.0138265;6e-06;37.842;1e-06;55.3059;5e-06;44.921;3e-06
100;0.627409;2e-06;0.7424;4e-06;0.678556;2e-06;0.0094605;1e-06;0.0116369;3e-06;0.0109985;2e-06;0.00915073;6e-06;37.842;1e-06;36.6029;5e-06;46.5478;3e-06
100;0.627409;2e-06;0.78667;3e-06;0.694608;3e-06;0.0094605;2e-06;0.0121632;3e-06;0.0112426;3e-06;0.0109545;7e-06;37.842;1e-06;43.8179;5e-06;48.6529;4e-06
100;0.627409;1e-06;0.610021;3e-06;0.632529;2e-06;0.0094605;2e-06;0.00904421;4e-06;0.0092693;3e-06;0.00798045;8e-06;37.842;2e-06;31.9218;6e-06;36.1768;3e-06
100;0.627409;1e-06;0.266941;2e-06;0.524867;2e-06;0.0094605;2e-06;0.00428105;4e-06;0.00686031;3e-06;-0.00296079;6e-06;37.842;1e-06;-11.8432;6e-06;17.1242;2e-06
100;0.627409;1e-06;0.772209;2e-06;0.656974;3e-06;0.0094605;2e-06;0.0113042;3e-06;0.0101519;2e-06;0.0163676;6e-06;37.842;1e-06;65.4702;7e-06;45.2169;2e-06
100;0.627409;2e-06;0.77329;4e-06;0.692428;3e-06;0.0094605;2e-06;0.0119783;4e-06;0.0111697;4e-06;0.0110714;7e-06;37.842;1e-06;44.2856;5e-06;47.9132;2e-06
100;0.627409;3e-06;0.743216;4e-06;0.645959;3e-06;0.0094605;2e-06;0.010598;3e-06;0.00962545;2e-06;0.0194743;7e-06;37.842;1e-06;77.8971;6e-06;42.3921;2e-06
100;0.627409;2e-06;0.703014;4e-06;0.690557;3e-06;0.0094605;2e-06;0.0108892;3e-06;0.0107647;2e-06;0.00827112;7e-06;37.842;1e-06;33.0845;5e-06;43.557;3e-06
100;0.627409;1e-06;0.472235;3e-06;0.544453;2e-06;0.0094605;1e-06;0.00707478;3e-06;0.00779696;3e-06;0.00414882;6e-06;37.842;2e-06;16.5953;6e-06;28.2991;3e-06
100;0.627409;1e-06;0.729991;2e-06;0.68698;2e-06;0.0094605;2e-06;0.010904;4e-06;0.0104739;3e-06;0.0138828;8e-06;37.842;1e-06;55.5313;5e-06;43.6159;3e-06
100;0.627409;2e-06;0.714893;3e-06;0.644009;2e-06;0.0094605;1e-06;0.0102964;3e-06;0.00958754;2e-06;0.0153885;8e-06;37.842;1e-06;61.554;5e-06;41.1855;2e-06
100;0.627409;1e-06;0.660492;2e-06;0.646031;2e-06;0.0094605;2e-06;0.0100555;4e-06;0.00991092;3e-06;0.00970455;7e-06;37.842;2e-06;38.8182;6e-06;40.2221;3e-06
100;0.627409;2e-06;0.691298;4e-06;0.695282;3e-06;0.0094605;2e-06;0.0105124;4e-06;0.0105522;3e-06;0.00984204;7e-06;37.842;0;39.3682;5e-06;42.0496;3e-06
100;0.627409;2e-06;0.979685;3e-06;0.720352;2e-06;0.0094605;2e-06;0.0152439;4e-06;0.0126505;4e-06;0.0193305;8e-06;37.842;2e-06;77.322;5e-06;60.9754;2e-06
100;0.627409;1e-06;0.579234;2e-06;0.599419;2e-06;0.0094605;2e-06;0.00941954;4e-06;0.00962139;3e-06;0.00452802;7e-06;37.842;2e-06;18.1121;5e-06;37.6782;2e-06
100;0.627409;1e-06;0.785772;2e-06;0.677073;1e-06;0.0094605;1e-06;0.0112827;3e-06;0.0101957;3e-06;0.0167806;8e-06;37.842;2e-06;67.1224;4e-06;45.1308;2e-06
100;0.627409;1e-06;0.746605;2e-06;0.530334;2e-06;0.0094605;1e-06;0.0108593;3e-06;0.00869662;2e-06;0.0185757;7e-06;37.842;2e-06;74.303;5e-06;43.4373;2e-06
100;0.627409;2e-06;0.776095;3e-06;0.693236;3e-06;0.0094605;2e-06;0.0114764;4e-06;0.0106478;4e-06;0.0136353;8e-06;37.842;0;54.5411;5e-06;45.9056;4e-06
100;0.627409;2e-06;0.646016;3e-06;0.621076;3e-06;0.0094605;2e-06;0.00981278;4e-06;0.00956338;3e-06;0.00954611;8e-06;37.842;2e-06;38.1844;4e-06;39.2511;2e-06
100;0.627409;3e-06;0.435858;3e-06;0.566221;2e-06;0.0094605;1e-06;0.00685077;3e-06;0.00815439;3e-06;0.00161413;7e-06;37.842;2e-06;6.4565;5e-06;27.4031;2e-06
100;0.627409;3e-06;0.329713;2e-06;0.486947;2e-06;0.0094605;1e-06;0.00496487;3e-06;0.0065372;2e-06;0.000728761;6e-06;37.842;1e-06;2.91504;6e-06;19.8595;2e-06
100;0.627409;2e-06;0.618271;3e-06;0.672231;2e-06;0.0094605;1e-06;0.00945411;3e-06;0.00999372;3e-06;0.007564;8e-06;37.842;1e-06;30.256;6e-06;37.8165;2e-06
100;0.627409;2e-06;0.652622;4e-06;0.637586;3e-06;0.0094605;2e-06;0.0101155;4e-06;0.00996514;4e-06;0.0069614;7e-06;37.842;1e-06;27.8456;5e-06;40.462;3e-06
100;0.627409;2e-06;0.356449;3e-06;0.447546;2e-06;0.0094605;1e-06;0.00592747;2e-06;0.00683844;2e-06;0.000523028;6e-06;37.842;2e-06;2.09211;5e-06;23.7099;2e-06
100;0.627409;1e-06;0.759791;2e-06;0.659951;2e-06;0.0094605;1e-06;0.0113901;2e-06;0.0103917;2e-06;0.0154582;7e-06;37.842;1e-06;61.8328;5e-06;45.5606;2e-06
100;0.627409;1e-06;0.440469;3e-06;0.591037;2e-06;0.0094605;1e-06;0.00646162;2e-06;0.00796729;2e-06;0.0032513;7e-06;37.842;2e-06;13.0052;5e-06;25.8465;2e-06
100;0.627409;2e-06;0.703194;3e-06;0.702551;3e-06;0.0094605;2e-06;0.0103842;4e-06;0.0103778;2e-06;0.0106122;7e-06;37.842;1e-06;42.4489;5e-06;41.5369;3e-06
100;0.627409;2e-06;0.594588;4e-06;0.642319;3e-06;0.0094605;2e-06;0.00890308;4e-06;0.00938038;3e-06;0.00797468;7e-06;37.842;0;31.8987;5e-06;35.6123;2e-06
100;0.627409;1e-06;0.614239;3e-06;0.639838;1e-06;0.0094605;1e-06;0.00944675;2e-06;0.00970274;2e-06;0.0068074;7e-06;37.842;2e-06;27.2296;7e-06;37.787;3e-06
100;0.627409;1e-06;0.539331;2e-06;0.627196;2e-06;0.0094605;2e-06;0.00778883;3e-06;0.00866748;2e-06;0.00702208;6e-06;37.842;1e-06;28.0883;7e-06;31.1553;4e-06
100;0.627409;1e-06;0.583557;2e-06;0.585561;2e-06;0.0094605;2e-06;0.00875669;3e-06;0.00877673;3e-06;0.00972468;6e-06;37.842;1e-06;38.8987;5e-06;35.0268;2e-06
100;0.627409;2e-06;0.441336;3e-06;0.654984;2e-06;0.0094605;2e-06;0.00692198;3e-06;0.00905846;3e-06;-0.000335852;5e-06;37.842;1e-06;-1.34341;6e-06;27.6879;2e-06
100;0.627409;2e-06;0.670113;3e-06;0.645363;2e-06;0.0094605;1e-06;0.00953025;2e-06;0.00928276;2e-06;0.013997;7e-06;37.842;1e-06;55.9881;6e-06;38.121;3e-06
100;0.627409;2e-06;0.715234;3e-06;0.704683;3e-06;0.0094605;2e-06;0.0105547;4e-06;0.0104492;4e-06;0.0100767;8e-06;37.842;1e-06;40.307;5e-06;42.2189;3e-06
100;0.627409;2e-06;0.512663;3e-06;0.522119;3e-06;0.0094605;2e-06;0.00788215;2e-06;0.00797672;2e-06;0.00672487;6e-06;37.842;1e-06;26.8995;4e-06;31.5286;3e-06
100;0.627409;1e-06;0.473368;2e-06;0.606305;2e-06;0.0094605;1e-06;0.0068884;2e-06;0.00821777;3e-06;0.00512696;8e-06;37.842;2e-06;20.5078;5e-06;27.5536;2e-06
100;0.627409;2e-06;0.715285;4e-06;0.647281;2e-06;0.0094605;1e-06;0.010481;3e-06;0.00980092;3e-06;0.0158231;7e-06;37.842;1e-06;63.2924;6e-06;41.9238;2e-06
100;0.627409;1e-06;0.368526;2e-06;0.59299;2e-06;0.0094605;1e-06;0.00556196;3e-06;0.00780661;2e-06;-0.000301738;7e-06;37.842;0;-1.20695;6e-06;22.2479;2e-06
100;0.627409;2e-06;0.52501;4e-06;0.639315;2e-06;0.0094605;1e-06;0.00831464;3e-06;0.00945769;3e-06;0.00248079;6e-06;37.842;1e-06;9.92315;5e-06;33.2586;3e-06
100;0.627409;2e-06;0.693915;3e-06;0.694304;1e-06;0.0094605;1e-06;0.0105128;3e-06;0.0105167;2e-06;0.0130356;7e-06;37.842;1e-06;52.1423;5e-06;42.0512;2e-06
100;0.627409;2e-06;0.7422;3e-06;0.683941;2e-06;0.0094605;2e-06;0.0108072;3e-06;0.0102246;3e-06;0.0142396;8e-06;37.842;2e-06;56.9585;5e-06;43.2287;2e-06
100;0.627409;2e-06;0.435835;3e-06;0.555719;2e-06;0.0094605;1e-06;0.0063165;3e-06;0.00751535;3e-06;0.0043522;6e-06;37.842;1e-06;17.4088;5e-06;25.266;2e-06
100;0.627409;2e-06;0.655405;3e-06;0.676074;3e-06;0.0094605;2e-06;0.00987883;3e-06;0.0100855;3e-06;0.00965188;7e-06;37.842;1e-06;38.6075;5e-06;39.5153;3e-06
100;0.627409;2e-06;0.520577;2e-06;0.574539;3e-06;0.0094605;2e-06;0.00779104;3e-06;0.00833066;3e-06;0.00604899;8e-06;37.842;2e-06;24.1959;6e-06;31.1641;2e-06
100;0.627409;3e-06;0.486634;4e-06;0.654171;2e-06;0.0094605;1e-06;0.00828416;3e-06;0.00995953;2e-06;-0.00117613;7e-06;37.842;1e-06;-4.70452;6e-06;33.1366;2e-06
100;0.627409;1e-06;0.472738;2e-06;0.575076;2e-06;0.0094605;1e-06;0.00642373;2e-06;0.00744711;3e-06;0.00868667;8e-06;37.842;2e-06;34.7467;6e-06;25.6949;2e-06
100;0.627409;2e-06;0.672518;3e-06;0.634067;3e-06;0.0094605;1e-06;0.010064;4e-06;0.00967953;4e-06;0.00990532;7e-06;37.842;2e-06;39.6213;6e-06;40.2561;2e-06
100;0.627409;1e-06;0.513747;3e-06;0.601955;2e-06;0.0094605;1e-06;0.0080367;2e-06;0.00891879;3e-06;0.00451203;8e-06;37.842;2e-06;18.0481;8e-06;32.1468;3e-06
100;0.627409;1e-06;0.46053;2e-06;0.609006;2e-06;0.0094605;2e-06;0.00749875;4e-06;0.00898351;4e-06;0.000179822;6e-06;37.842;1e-06;0.719288;7e-06;29.995;4e-06
100;0.627409;1e-06;0.797646;2e-06;0.619556;1e-06;0.0094605;2e-06;0.0117837;3e-06;0.0100028;2e-06;0.0168568;7e-06;37.842;2e-06;67.427;7e-06;47.1348;3e-06
100;0.627409;1e-06;0.433861;3e-06;0.521696;2e-06;0.0094605;1e-06;0.00680474;3e-06;0.00768309;3e-06;0.00209463;5e-06;37.842;1e-06;8.37851;6e-06;27.219;3e-06
100;0.627409;1e-06;0.824943;3e-06;0.669173;2e-06;0.0094605;2e-06;0.0122419;4e-06;0.0106842;4e-06;0.0169353;9e-06;37.842;2e-06;67.7411;8e-06;48.9678;3e-06
100;0.627409;3e-06;0.517998;3e-06;0.606131;2e-06;0.0094605;2e-06;0.00769988;3e-06;0.00858122;4e-06;0.00513624;7e-06;37.842;2e-06;20.545;8e-06;30.7995;4e-06
100;0.627409;2e-06;0.627974;2e-06;0.661069;2e-06;0.0094605;1e-06;0.00948506;2e-06;0.00981601;2e-06;0.00704622;8e-06;37.842;1e-06;28.1849;8e-06;37.9402;3e-06
100;0.627409;1e-06;0.756233;2e-06;0.641726;3e-06;0.0094605;2e-06;0.0115475;3e-06;0.0104024;2e-06;0.0136723;7e-06;37.842;1e-06;54.6892;7e-06;46.1898;3e-06
100;0.627409;2e-06;0.925758;2e-06;0.639126;2e-06;0.0094605;1e-06;0.0141253;2e-06;0.0112589;3e-06;0.0194971;7e-06;37.842;1e-06;77.9884;6e-06;56.501;3e-06
100;0.627409;2e-06;0.611368;4e-06;0.636948;3e-06;0.0094605;2e-06;0.00875269;3e-06;0.00900848;3e-06;0.0123217;8e-06;37.842;1e-06;49.287;7e-06;35.0107;3e-06
100;0.627409;1e-06;0.63162;2e-06;0.543146;3e-06;0.0094605;2e-06;0.00966653;3e-06;0.00878179;3e-06;0.00963452;6e-06;37.842;1e-06;38.5381;6e-06;38.6661;2e-06
100;0.627409;2e-06;0.557457;4e-06;0.68002;3e-06;0.0094605;2e-06;0.0089069;2e-06;0.0101325;2e-06;0.00239528;7e-06;37.842;1e-06;9.58114;7e-06;35.6276;3e-06
100;0.627409;2e-06;0.711093;3e-06;0.632223;2e-06;0.0094605;1e-06;0.0108023;2e-06;0.0100136;2e-06;0.0137317;7e-06;37.842;1e-06;54.9268;6e-06;43.2091;4e-06
100;0.627409;3e-06;0.419433;3e-06;0.551942;3e-06;0.0094605;2e-06;0.00658705;3e-06;0.00791214;2e-06;0.00170958;7e-06;37.842;2e-06;6.83834;7e-06;26.3482;4e-06
100;0.627409;1e-06;1.06107;3e-06;0.779705;2e-06;0.0094605;1e-06;0.0148541;3e-06;0.0120404;3e-06;0.0293313;9e-06;37.842;2e-06;117.325;9e-06;59.4163;3e-06
100;0.627409;1e-06;0.694073;2e-06;0.68926;2e-06;0.0094605;2e-06;0.0107732;4e-06;0.0107251;4e-06;0.00824683;8e-06;37.842;1e-06;32.9873;7e-06;43.0927;2e-06
100;0.627409;1e-06;0.652119;2e-06;0.630442;3e-06;0.0094605;2e-06;0.00976599;2e-06;0.00954922;2e-06;0.0101202;6e-06;37.842;1e-06;40.4806;7e-06;39.064;4e-06
100;0.627409;2e-06;0.436708;2e-06;0.604346;1e-06;0.0094605;1e-06;0.00657046;1e-05;0.00824684;2e-06;0.00320866;7e-06;37.842;1e-06;12.8347;5e-06;26.2818;4e-06
100;0.627409;2e-06;0.560934;3e-06;0.630845;3e-06;0.0094605;2e-06;0.00866467;4e-06;0.00936378;4e-06;0.00504902;8e-06;37.842;0;20.1961;5e-06;34.6587;3e-06
100;0.627409;1e-06;0.831265;2e-06;0.715399;2e-06;0.0094605;1e-06;0.0124101;3e-06;0.0112515;3e-06;0.0171141;8e-06;37.842;1e-06;68.4563;6e-06;49.6405;2e-06
100;0.627409;2e-06;0.615942;3e-06;0.603986;3e-06;0.0094605;2e-06;0.00932954;3e-06;0.00920998;3e-06;0.00986417;7e-06;37.842;1e-06;39.4567;5e-06;37.3181;3e-06
100;0.627409;1e-06;0.705673;2e-06;0.674104;2e-06;0.0094605;1e-06;0.0101104;4e-06;0.00979466;3e-06;0.0161298;8e-06;37.842;2e-06;64.5192;5e-06;40.4414;2e-06
100;0.627409;1e-06;0.462195;2e-06;0.625747;2e-06;0.0094605;1e-06;0.00725273;3e-06;0.00888825;2e-06;0.00202697;8e-06;37.842;2e-06;8.10789;5e-06;29.0109;2e-06
100;0.627409;3e-06;0.677354;4e-06;0.705773;3e-06;0.0094605;2e-06;0.0103878;4e-06;0.010672;4e-06;0.00753629;8e-06;37.842;0;30.1452;5e-06;41.5512;4e-06
100;0.627409;2e-06;0.707452;3e-06;0.689536;2e-06;0.0094605;1e-06;0.010872;3e-06;0.0106929;3e-06;0.00947535;8e-06;37.842;1e-06;37.9014;6e-06;43.4881;2e-06
100;0.627409;1e-06;0.419244;3e-06;0.555027;2e-06;0.0094605;2e-06;0.00673636;3e-06;0.00809419;3e-06;0.000394742;7e-06;37.842;1e-06;1.57897;4e-06;26.9454;1e-06
100;0.627409;1e-06;0.703104;3e-06;0.717791;2e-06;0.0094605;1e-06;0.0106077;3e-06;0.0107546;3e-06;0.00986401;8e-06;37.842;1e-06;39.4561;6e-06;42.4309;2e-06
100;0.627409;2e-06;0.661051;2e-06;0.678864;2e-06;0.0094605;1e-06;0.0105956;3e-06;0.0107737;2e-06;0.00526077;7e-06;37.842;1e-06;21.0431;6e-06;42.3824;2e-06
100;0.627409;1e-06;0.534461;2e-06;0.569531;2e-06;0.0094605;1e-06;0.00817269;3e-06;0.00852339;3e-06;0.00523396;7e-06;37.842;1e-06;20.9358;4e-06;32.6908;2e-06
100;0.627409;2e-06;0.460389;2e-06;0.635898;2e-06;0.0094605;1e-06;0.00662304;2e-06;0.00837813;2e-06;0.00320982;7e-06;37.842;0;12.8393;6e-06;26.4922;2e-06
100;0.627409;2e-06;0.678961;3e-06;0.582908;3e-06;0.0094605;2e-06;0.00976628;2e-06;0.00880575;2e-06;0.0154661;7e-06;37.842;1e-06;61.8644;6e-06;39.0651;2e-06
100;0.627409;2e-06;0.612898;4e-06;0.622417;3e-06;0.0094605;2e-06;0.00861659;4e-06;0.00871178;2e-06;0.0164387;7e-06;37.842;1e-06;65.7549;5e-06;34.4664;4e-06
100;0.627409;2e-06;0.847477;3e-06;0.690951;2e-06;0.0094605;2e-06;0.0129078;4e-06;0.0113425;4e-06;0.0140335;8e-06;37.842;1e-06;56.1342;5e-06;51.6312;3e-06
100;0.627409;1e-06;0.757505;2e-06;0.716275;2e-06;0.0094605;1e-06;0.010897;2e-06;0.0104847;3e-06;0.017287;8e-06;37.842;2e-06;69.1478;5e-06;43.5878;2e-06
100;0.627409;2e-06;0.634188;4e-06;0.595291;2e-06;0.0094605;2e-06;0.0100999;3e-06;0.00971093;3e-06;0.0069317;7e-06;37.842;1e-06;27.7268;7e-06;40.3996;2e-06
100;0.627409;2e-06;0.697409;3e-06;0.572063;3e-06;0.0094605;3e-06;0.0104345;4e-06;0.00918102;3e-06;0.0136161;8e-06;37.842;2e-06;54.4645;7e-06;41.7379;3e-06
100;0.627409;1e-06;0.760373;3e-06;0.661603;2e-06;0.0094605;2e-06;0.0109353;3e-06;0.00994764;3e-06;0.0190598;8e-06;37.842;1e-06;76.2392;7e-06;43.7414;3e-06
100;0.627409;1e-06;0.564367;2e-06;0.60054;3e-06;0.0094605;2e-06;0.00881488;4e-06;0.00917661;3e-06;0.00478883;8e-06;37.842;2e-06;19.1553;6e-06;35.2595;2e-06
100;0.627409;2e-06;0.703753;3e-06;0.552866;3e-06;0.0094605;1e-06;0.0100784;3e-06;0.00856949;3e-06;0.0182218;6e-06;37.842;1e-06;72.887;5e-06;40.3135;2e-06
100;0.627409;2e-06;0.460833;3e-06;0.576362;1e-06;0.0094605;1e-06;0.00696427;4e-06;0.00811957;3e-06;0.00388775;7e-06;37.842;2e-06;15.551;5e-06;27.8571;2e-06
100;0.627409;1e-06;0.622881;3e-06;0.637709;1e-06;0.0094605;1e-06;0.0094006;3e-06;0.00954889;2e-06;0.00877918;8e-06;37.842;2e-06;35.1167;5e-06;37.6024;2e-06
100;0.627409;2e-06;0.53766;3e-06;0.57227;2e-06;0.0094605;1e-06;0.0077828;2e-06;0.00812891;2e-06;0.00820854;7e-06;37.842;2e-06;32.8341;4e-06;31.1312;2e-06
100;0.627409;2e-06;0.404254;3e-06;0.496955;3e-06;0.0094605;2e-06;0.00593191;4e-06;0.00685892;3e-06;0.00416089;6e-06;37.842;2e-06;16.6435;5e-06;23.7276;2e-06
100;0.627409;1e-06;0.299143;3e-06;0.436625;2e-06;0.0094605;2e-06;0.00445439;3e-06;0.0058292;3e-06;0.000859366;7e-06;37.842;2e-06;3.43747;4e-06;17.8175;2e-06
100;0.627409;2e-06;0.523031;2e-06;0.603021;2e-06;0.0094605;1e-06;0.0086983;2e-06;0.00949819;2e-06;0.00167356;6e-06;37.842;0;6.69423;5e-06;34.7932;2e-06
100;0.627409;2e-06;0.408644;3e-06;0.494692;3e-06;0.0094605;3e-06;0.00639643;4e-06;0.00725691;3e-06;0.00197189;7e-06;37.842;0;7.88754;4e-06;25.5857;3e-06
100;0.627409;2e-06;0.771099;3e-06;0.73331;2e-06;0.0094605;1e-06;0.0112625;3e-06;0.0108846;3e-06;0.0145281;8e-06;37.842;2e-06;58.1125;6e-06;45.0499;2e-06
100;0.627409;2e-06;0.59488;2e-06;0.69546;2e-06;0.0094605;1e-06;0.00880481;3e-06;0.00981061;2e-06;0.00674858;6e-06;37.842;1e-06;26.9943;7e-06;35.2192;2e-06
100;0.627409;3e-06;0.434454;4e-06;0.520011;3e-06;0.0094605;2e-06;0.0067316;3e-06;0.00758718;3e-06;0.00327701;6e-06;37.842;1e-06;13.108;5e-06;26.9264;3e-06
100;0.627409;3e-06;0.800097;4e-06;0.651918;3e-06;0.0094605;2e-06;0.0123216;4e-06;0.0108398;3e-06;0.0134824;8e-06;37.842;1e-06;53.9296;5e-06;49.2863;3e-06
